Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2012,99754,Diesel,Manual,1,17.72,1968,108.49,5.0,9.59
2012,49000,Petrol,Manual,1,20.36,1197,78.9,5.0,3.6
2005,299322,Diesel,Manual,1,12.8,2494,102.0,8.0,4.8
2018,38310,Diesel,Manual,1,20.65,1248,88.7,5.0,8.03
2014,56000,Diesel,Manual,1,22.9,1248,74.0,5.0,5.1
2017,31300,Diesel,Automatic,1,21.72,1498,108.4,5.0,12.6
2019,11241,Diesel,Manual,1,13.68,2393,147.8,8.0,27.06
2014,48000,Petrol,Manual,2,17.01,1591,121.3,5.0,6.24
2019,23882,Petrol,Manual,1,17.4,1497,117.3,5.0,14.24
2014,65000,Diesel,Manual,1,26.0,1498,98.6,5.0,8.39
2011,50000,Diesel,Manual,1,20.54,1598,103.6,5.0,6.0
2014,25000,Diesel,Automatic,1,12.19,2967,236.0,5.0,52.8
2015,21000,Petrol,Manual,1,22.74,796,47.3,5.0,3.35
2012,148000,Diesel,Manual,2,21.12,1248,88.8,5.0,3.48
2016,68000,Petrol,Manual,1,15.29,1591,121.3,5.0,11.82
2014,52000,Diesel,Automatic,1,12.0,2987,224.0,7.0,58.8
2016,19000,Diesel,Manual,1,16.55,2498,105.0,6.0,11.1
2011,74000,Diesel,Manual,2,22.32,1582,126.3,5.0,4.5
2017,30279,Diesel,Manual,1,26.1,1498,99.0,5.0,8.75
2016,20000,Diesel,Automatic,1,20.7,1496,113.98,4.0,28.2
2013,34834,Petrol,Manual,1,14.0,796,35.0,5.0,3.12
2015,90000,Diesel,Manual,2,21.03,1461,65.0,5.0,3.72
2016,38730,Diesel,Automatic,1,14.21,2143,203.0,5.0,35.98
2016,57390,Diesel,Manual,1,19.01,1461,108.45,5.0,8.08
2016,100000,Diesel,Manual,1,23.4,1248,74.0,5.0,4.2
2011,50000,Petrol,Manual,1,16.47,1198,73.9,5.0,2.82
2017,64961,Diesel,Manual,1,16.0,2179,140.0,7.0,19.36
2014,72465,Petrol,Manual,1,16.47,1198,74.0,5.0,7.08
2012,68776,Petrol,Manual,1,21.1,1197,85.8,5.0,4.68
2005,150000,Petrol,Manual,1,14.7,1598,112.0,5.0,1.8
2012,68000,Diesel,Manual,1,12.8,2494,102.0,7.0,8.34
2015,33000,Diesel,Manual,1,26.0,1498,98.6,5.0,8.4
2017,22389,Petrol,Manual,1,17.0,1198,73.75,5.0,8.68
2012,90000,Diesel,Manual,1,21.5,1248,88.8,5.0,4.57
2012,42000,Petrol,Manual,3,18.6,1197,85.8,5.0,5.4
2017,38767,Diesel,Manual,1,19.67,1582,126.2,5.0,15.12
2015,21000,Diesel,Automatic,1,12.07,2967,241.4,7.0,57.6
2010,59136,Petrol,Manual,1,19.7,796,46.3,5.0,3.55
2014,36000,Diesel,Manual,1,25.8,1498,98.6,5.0,3.9
2011,95000,Diesel,Automatic,2,18.33,1968,167.7,5.0,10.2
2013,51000,Diesel,Automatic,1,19.5,1582,126.24,5.0,10.5
2011,36411,Petrol,Manual,1,18.9,998,67.1,5.0,3.7
2017,40000,Diesel,Automatic,1,12.81,1999,148.31,7.0,49.8
2016,27300,Petrol,Manual,1,17.8,1497,117.3,5.0,8.4
2011,29813,Petrol,Automatic,2,14.74,1991,181.03,5.0,13.8
2011,71000,Petrol,Manual,1,20.51,998,67.04,5.0,3.12
2014,32000,Diesel,Manual,1,22.32,1582,126.3,5.0,5.16
2017,50510,Diesel,Automatic,1,17.06,1968,141.0,5.0,29.88
2011,102000,Diesel,Automatic,1,15.06,1995,177.0,5.0,16.5
2014,42277,Diesel,Manual,1,24.0,1186,73.97,5.0,4.62
2014,46000,Diesel,Automatic,1,13.0,2143,201.1,5.0,27.9
2012,35000,Diesel,Manual,1,13.6,2523,112.0,7.0,8.4
2015,50000,Petrol,Manual,1,18.9,1197,82.0,5.0,6.9
2008,62000,Petrol,Manual,2,20.36,1197,78.9,5.0,1.98
2012,78000,Diesel,Manual,1,19.33,1968,138.1,5.0,7.8
2011,79000,Diesel,Manual,1,17.67,1968,138.08,5.0,9.0
2019,6773,Diesel,Automatic,1,14.75,2967,245.0,7.0,87.53
2010,135000,Diesel,Manual,2,11.5,2982,171.0,7.0,13.2
2013,36716,Petrol,Manual,1,18.9,1061,67.0,5.0,3.62
2013,65060,Petrol,Manual,1,21.1,814,55.2,5.0,3.98
2013,33000,Petrol,Manual,1,19.4,1198,86.8,5.0,3.89
2015,11110,Petrol,Manual,1,22.74,796,47.3,5.0,2.82
2013,63000,Diesel,Manual,1,15.96,2523,62.1,7.0,6.6
2015,27030,Petrol,Manual,1,17.8,1497,117.3,5.0,8.1
2015,19600,Petrol,Manual,1,15.0,1598,103.52,5.0,7.38
2016,27755,Petrol,Manual,1,22.0,1197,81.8,5.0,6.54
2013,20000,Petrol,Manual,2,21.1,814,55.2,5.0,2.76
2015,24782,Petrol,Manual,1,20.85,1197,83.14,5.0,7.45
2014,47303,Petrol,Automatic,1,19.34,1198,76.0,5.0,6.25
2008,71000,Petrol,Automatic,1,8.3,4134,250.0,7.0,14.39
2010,135000,Diesel,Manual,1,17.8,1248,75.0,5.0,3.72
2017,1000,Diesel,Manual,1,13.49,2179,138.03,5.0,9.0
2016,29000,Diesel,Manual,1,20.14,1498,88.8,5.0,4.8
2016,36367,Petrol,Manual,1,17.8,1497,117.3,5.0,9.28
2015,38000,Petrol,Manual,1,17.4,1497,117.3,5.0,9.36
2011,83969,Petrol,Manual,1,16.1,796,37.0,4.0,1.56
2014,82621,Diesel,Manual,1,20.14,1498,88.8,5.0,5.3
2009,89000,Diesel,Automatic,1,12.5,1991,147.9,7.0,4.8
2016,54000,Diesel,Manual,1,16.0,2179,140.0,7.0,15.6
2015,61691,Diesel,Manual,1,25.8,1498,98.6,5.0,6.46
2011,32200,Petrol,Manual,2,17.0,1197,80.0,5.0,3.9
2016,68630,Petrol,Automatic,1,20.51,998,67.0,5.0,4.64
2014,61000,Diesel,Automatic,2,16.96,1968,138.03,5.0,9.9
2018,32644,Petrol,Manual,1,20.73,1373,91.1,5.0,11.14
2012,85000,Diesel,Automatic,1,11.79,2179,120.0,7.0,7.5
2008,75000,Petrol,Manual,2,15.26,1150,74.9,5.0,1.38
2016,40347,Petrol,Manual,1,20.73,1373,91.2,5.0,9.36
2012,60788,Diesel,Manual,1,23.0,1396,90.0,5.0,5.4
2018,18664,Petrol,Manual,1,18.7,1199,88.7,5.0,9.07
2017,57847,Diesel,Manual,1,16.0,2179,140.0,7.0,19.3
2012,52237,Petrol,Manual,1,17.0,1197,80.0,5.0,5.4
2012,128000,Diesel,Manual,1,22.32,1582,126.32,5.0,6.0
2011,54000,Petrol,Manual,1,19.81,1086,68.05,5.0,2.64
2014,49800,Petrol,Automatic,1,23.1,998,67.04,5.0,4.8
2012,98000,Diesel,Manual,1,20.86,1199,73.9,5.0,3.01
2015,60095,Diesel,Manual,1,25.2,1248,74.0,5.0,5.7
2008,68000,Petrol,Manual,2,16.0,1086,66.7,5.0,2.4
2010,81402,Petrol,Manual,2,20.36,1197,78.9,5.0,2.52
2013,38000,Petrol,Automatic,1,16.5,1499,110.0,5.0,7.5
2011,92239,Diesel,Automatic,2,11.5,2987,210.0,5.0,12.72
2017,49224,Diesel,Manual,1,25.2,1248,74.0,5.0,7.2
2004,12000,Petrol,Manual,2,16.1,796,37.0,4.0,0.54
2010,54898,Petrol,Manual,3,16.1,1298,88.2,5.0,3.0
2018,2500,Petrol,Manual,1,15.29,1591,121.3,5.0,15.3
2017,32838,Diesel,Automatic,1,17.05,1995,190.0,5.0,36.35
2006,27076,Petrol,Manual,1,13.8,1299,70.0,5.0,1.92
2017,75445,Diesel,Manual,1,22.7,1498,89.84,5.0,9.05
2015,46601,Petrol,Manual,1,20.73,1373,91.1,5.0,8.21
2012,72000,Diesel,Automatic,1,18.33,1968,167.7,5.0,7.2
2017,27000,Diesel,Manual,1,27.3,1498,98.6,5.0,9.6
2016,68193,Diesel,Automatic,1,17.11,1968,174.33,5.0,29.69
2017,34429,Diesel,Manual,1,24.0,1120,70.0,5.0,6.6
2013,46000,Diesel,Automatic,1,12.0,2987,224.0,7.0,43.2
2013,80544,Diesel,Manual,1,12.99,2494,100.6,7.0,14.15
2011,42000,Petrol,Manual,2,16.95,1498,97.7,5.0,3.6
2011,94821,Diesel,Automatic,2,20.0,1968,138.1,5.0,8.1
2006,100000,Petrol,Manual,1,14.49,1399,92.7,5.0,1.68
2014,57000,Diesel,Manual,1,24.2,1498,98.6,7.0,6.9
2010,79894,Diesel,Manual,1,21.1,1248,73.9,5.0,4.08
2011,44748,Petrol,Manual,2,16.47,1198,73.9,5.0,5.87
2013,31000,Petrol,Manual,1,13.24,1598,102.5,5.0,5.94
2013,60587,Petrol,Automatic,2,16.98,998,66.1,5.0,4.19
2011,32000,Diesel,Manual,1,23.59,1364,112.0,5.0,4.62
2014,43772,Petrol,Manual,1,17.0,1497,118.0,5.0,7.62
2017,23576,Petrol,Automatic,1,18.9,1197,82.0,5.0,8.5
2017,4000,Diesel,Automatic,1,13.6,1999,177.0,5.0,45.6
2012,62000,Diesel,Manual,1,12.05,2179,120.0,8.0,7.5
2011,36000,Petrol,Automatic,1,11.74,1796,186.0,5.0,12.18
2014,80000,Petrol,Automatic,1,13.7,1798,157.75,5.0,12.9
2012,137008,Diesel,Automatic,1,18.1,1991,147.9,4.0,5.58
2010,61001,Diesel,Manual,1,12.05,2179,120.0,8.0,5.7
2015,52191,Petrol,Manual,1,17.1,1591,121.3,5.0,9.34
2016,77076,Diesel,Manual,1,23.0,1396,90.0,5.0,8.1
2008,56000,Petrol,Automatic,1,16.4,1497,78.0,5.0,3.59
2013,21000,Petrol,Manual,1,20.36,1197,78.9,5.0,2.82
2013,89429,Diesel,Manual,1,25.8,1498,98.6,5.0,4.38
2012,45631,Petrol,Manual,2,22.5,998,67.04,5.0,3.29
2013,53959,Petrol,Manual,1,19.4,1198,86.8,5.0,4.2
2014,55804,Petrol,Manual,1,17.0,1197,80.0,5.0,5.71
2016,25899,Petrol,Manual,1,15.04,1598,103.2,5.0,7.44
2008,82000,Diesel,Manual,2,18.7,1896,66.0,5.0,2.82
2014,52000,Diesel,Automatic,1,13.0,2143,204.0,5.0,29.4
2013,20000,Petrol,Manual,1,13.24,1598,102.57,5.0,7.2
2017,31829,Petrol,Manual,1,21.1,814,55.2,5.0,4.38
2016,18094,Petrol,Manual,2,18.6,1197,85.8,5.0,7.51
2011,80000,Diesel,Manual,2,19.5,1461,112.0,5.0,2.52
2015,11964,Diesel,Automatic,1,13.22,2967,241.4,5.0,39.54
2018,22684,Petrol,Manual,1,18.6,1197,81.83,5.0,9.36
2014,43521,Petrol,Manual,1,19.4,1198,86.8,5.0,5.1
2014,49386,Petrol,Manual,1,17.5,1298,85.8,5.0,5.83
2017,12248,Petrol,Manual,1,18.9,1197,81.86,5.0,5.88
2014,67771,Diesel,Manual,1,11.68,2498,112.0,8.0,8.47
2015,60007,Petrol,Automatic,1,17.21,1798,189.0,4.0,5.4
2011,48624,Petrol,Manual,1,24.07,998,67.1,5.0,3.86
2014,30000,Diesel,Manual,1,22.07,1199,73.9,5.0,3.9
2016,81605,Petrol,Manual,1,18.9,1197,82.0,5.0,5.44
2017,32642,Diesel,Automatic,1,14.84,2143,170.0,5.0,41.74
2014,34200,Petrol,Automatic,1,15.74,1591,121.3,5.0,7.8
2010,72204,Petrol,Manual,1,15.7,1172,67.0,5.0,2.7
2011,156347,Diesel,Manual,2,12.99,2494,100.0,8.0,9.6
2017,47357,Diesel,Automatic,1,18.49,1493,100.0,7.0,10.04
2015,61738,Diesel,Manual,1,20.14,1498,88.8,5.0,6.47
2018,32586,Diesel,Automatic,1,22.48,1995,190.0,5.0,44.76
2018,40129,Diesel,Automatic,1,11.57,2987,254.79,5.0,84.96
2012,51000,Diesel,Automatic,1,11.74,2987,254.8,5.0,26.7
2018,10393,Petrol,Manual,1,18.9,1197,81.86,5.0,7.24
2011,46000,Petrol,Automatic,1,13.7,1798,157.75,5.0,5.88
2013,21000,Petrol,Automatic,1,16.95,1197,78.9,5.0,4.75
2011,113562,Diesel,Manual,1,23.0,1396,90.0,5.0,5.52
2011,100010,Diesel,Manual,2,12.05,2179,120.0,8.0,6.6
2013,63107,Petrol,Manual,1,19.4,1198,86.8,5.0,3.9
2017,58500,Petrol,Manual,1,18.6,1197,81.83,5.0,7.5
2011,108242,Diesel,Manual,1,16.8,1493,110.0,5.0,5.1
2011,146300,Diesel,Manual,1,11.5,2982,171.0,7.0,14.7
2011,62943,Diesel,Automatic,2,17.05,1995,184.0,5.0,13.14
2013,65000,Diesel,Automatic,1,12.55,2982,168.5,7.0,19.8
2018,1700,Petrol,Automatic,1,19.0,1199,88.76,5.0,9.36
2013,34697,Petrol,Manual,1,19.81,1086,68.05,5.0,4.44
2012,58000,Petrol,Manual,1,17.0,1197,80.0,5.0,4.8
2015,32500,Diesel,Automatic,1,19.59,1995,187.74,5.0,32.1
2016,58661,Diesel,Automatic,1,15.17,1968,181.0,5.0,33.64
2017,37124,Petrol,Manual,1,20.4,1197,81.8,5.0,6.53
2017,44000,Petrol,Automatic,1,21.4,1197,83.1,5.0,7.44
2005,45200,Petrol,Manual,1,13.2,1495,94.0,5.0,1.08
2016,11000,Petrol,Manual,1,18.5,1197,85.8,5.0,4.74
2011,65000,Petrol,Manual,2,26.0,624,35.0,4.0,0.53
2012,55005,Diesel,Manual,1,20.0,1399,68.0,5.0,3.3
2011,81650,Diesel,Automatic,1,18.33,1968,167.7,5.0,9.0
2010,160000,Diesel,Manual,2,19.0,1248,93.0,5.0,3.0
2015,169000,Diesel,Manual,1,14.95,2489,93.7,7.0,6.0
2013,67263,Petrol,Manual,1,18.9,998,67.1,5.0,4.32
2012,44223,Petrol,Manual,1,17.6,1496,88.7,5.0,4.79
2015,36840,Petrol,Manual,1,18.9,1197,82.0,5.0,6.77
2014,160000,Diesel,Manual,1,12.99,2494,100.0,8.0,14.4
2008,133000,Diesel,Manual,1,16.8,1405,62.0,5.0,0.84
2015,69123,Diesel,Automatic,1,18.88,1995,184.0,5.0,22.8
2017,38000,Diesel,Automatic,1,10.91,3198,197.0,7.0,36.58
2017,5500,Petrol,Manual,1,21.56,1462,103.25,5.0,9.84
2015,1001,Diesel,Manual,1,25.83,1498,99.0,5.0,9.06
2007,59000,Petrol,Manual,3,15.26,1150,74.9,5.0,1.19
2011,78256,Petrol,Automatic,1,16.8,1497,118.0,5.0,4.98
2016,90000,Petrol,Manual,1,16.95,1498,97.6,5.0,7.44
2016,18000,Petrol,Manual,1,19.1,1197,85.8,5.0,5.28
2012,60000,Diesel,Manual,1,20.0,1399,68.0,5.0,2.52
2011,130000,Diesel,Manual,1,20.3,1248,75.0,5.0,2.64
2018,32851,Petrol,Manual,1,18.6,1197,81.86,5.0,10.01
2014,32000,Diesel,Manual,1,23.4,1248,74.0,5.0,5.22
2014,62700,Diesel,Manual,1,22.7,1498,89.84,5.0,8.16
2010,71000,Diesel,Manual,1,19.3,1248,73.9,5.0,3.96
2016,19947,Petrol,Manual,1,18.9,1197,82.0,5.0,6.05
2012,91000,Diesel,Automatic,1,11.4,2953,153.86,7.0,11.04
2014,74000,Diesel,Manual,1,22.07,1199,73.9,5.0,6.84
2018,55594,Diesel,Manual,1,18.49,1493,100.0,7.0,10.18
2013,58000,Diesel,Automatic,1,11.2,2993,306.0,4.0,57.6
2012,110224,Diesel,Manual,1,19.01,1461,108.45,5.0,7.32
2010,21002,Petrol,Manual,1,22.5,998,67.04,5.0,3.3
2017,121000,Diesel,Manual,1,24.52,1248,88.5,7.0,9.6
2010,73513,Petrol,Manual,1,19.7,796,46.3,5.0,2.22
2015,34000,Petrol,Automatic,1,20.51,998,67.0,5.0,4.62
2017,28371,Petrol,Manual,1,15.1,1196,73.0,7.0,5.69
2013,74755,Diesel,Manual,1,19.6,1461,108.45,5.0,6.76
2011,25805,Petrol,Manual,1,18.2,1061,64.0,5.0,3.14
2015,82603,Petrol,Manual,1,13.06,1598,102.53,5.0,5.88
2006,110000,Petrol,Manual,1,13.5,1799,130.0,5.0,3.18
2012,88000,Diesel,Manual,1,16.0,2179,140.0,7.0,7.19
2011,110000,Diesel,Manual,2,21.0,1461,64.1,5.0,2.88
2017,15000,Petrol,Manual,1,21.7,999,67.0,5.0,5.1
2013,70000,Diesel,Automatic,1,15.15,2967,240.0,5.0,48.0
2008,150000,Diesel,Manual,2,28.4,1248,74.0,5.0,3.24
2016,19000,Petrol,Manual,1,20.63,1198,67.0,5.0,3.59
2011,37442,Petrol,Manual,1,18.5,1197,80.0,5.0,4.08
2016,63111,Diesel,Automatic,2,18.12,1995,190.0,5.0,36.96
2012,88000,Diesel,Manual,1,20.77,1248,88.8,7.0,7.02
2014,42355,Petrol,Manual,1,18.9,1197,82.0,5.0,4.8
2011,75871,Petrol,Automatic,1,9.43,2996,254.0,5.0,16.94
2011,65000,Diesel,Manual,1,17.9,1998,163.7,5.0,5.46
2015,69000,Diesel,Automatic,1,0.0,2987,165.0,5.0,45.6
2011,79232,Diesel,Manual,1,21.1,1248,73.9,5.0,3.48
2007,220000,Petrol,Automatic,2,11.74,1796,186.0,5.0,7.2
2016,28470,Petrol,Manual,1,18.6,1197,81.83,5.0,8.34
2014,9759,Petrol,Manual,1,20.3,998,68.05,5.0,3.3
2014,75216,Diesel,Manual,1,22.9,1248,74.0,5.0,6.12
2017,8000,Petrol,Manual,1,18.6,1197,81.83,5.0,8.1
2014,59451,Petrol,Manual,1,18.5,1197,85.8,5.0,4.43
2013,53996,Diesel,Manual,1,22.9,1248,74.0,5.0,6.54
2018,15135,Petrol,Manual,1,17.5,1199,88.7,5.0,11.15
2015,53000,Petrol,Automatic,2,16.9,1197,81.86,5.0,4.8
2013,40000,Petrol,Manual,1,18.0,1198,86.7,5.0,3.48
2013,21107,Petrol,Manual,1,17.1,1591,121.3,5.0,6.3
2014,56000,Petrol,Manual,1,16.8,1497,116.3,5.0,6.9
2017,19623,Petrol,Manual,1,15.29,1591,121.3,5.0,15.74
2014,70963,Diesel,Manual,1,15.1,2179,140.0,7.0,9.4
2013,51450,Diesel,Manual,1,12.8,2494,102.0,7.0,12.48
2012,75000,Diesel,Manual,1,22.9,1248,74.0,5.0,5.22
2017,37832,Petrol,Automatic,1,22.5,998,67.0,5.0,6.28
2016,43041,Petrol,Manual,1,18.9,1197,81.86,5.0,7.21
2014,97236,Diesel,Manual,1,25.8,1498,98.6,5.0,5.28
2010,83000,Diesel,Automatic,1,16.07,1995,181.0,5.0,15.3
2011,65000,Petrol,Manual,1,15.6,1196,70.0,5.0,2.88
2018,46007,Petrol,Manual,1,17.0,1198,73.75,5.0,6.85
2015,65925,Diesel,Manual,2,22.7,1498,89.84,5.0,6.59
2004,73500,Petrol,Manual,2,13.0,1343,90.0,5.0,1.56
2014,55000,Diesel,Manual,1,16.0,2179,140.0,7.0,10.2
2012,115000,Diesel,Manual,1,13.0,2982,168.5,7.0,15.59
2017,31184,Petrol,Manual,1,18.9,1197,81.86,5.0,6.0
2017,41747,Diesel,Automatic,1,28.4,1248,73.75,5.0,10.8
2016,38143,Diesel,Manual,1,22.9,1248,74.0,5.0,6.26
2012,19030,Petrol,Manual,1,16.47,1198,73.9,5.0,4.56
2019,20877,Petrol,Manual,1,18.16,1197,78.9,5.0,8.72
2016,23555,Petrol,Manual,1,22.0,1197,81.8,5.0,6.12
2013,29000,Diesel,Automatic,1,14.21,2143,203.0,5.0,34.8
2013,61000,Petrol,Manual,1,18.9,998,67.1,5.0,3.48
2012,4187,Petrol,Manual,1,26.0,624,35.0,4.0,1.66
2011,46000,Petrol,Manual,1,13.4,1798,157.8,5.0,6.6
2016,28000,Petrol,Automatic,1,17.21,1197,103.5,5.0,8.7
2014,83558,Diesel,Manual,1,22.32,1582,126.32,5.0,8.38
2017,40000,Diesel,Manual,1,22.95,1248,74.0,5.0,6.3
2013,36000,Petrol,Manual,1,21.1,814,55.2,5.0,2.34
2014,21000,Diesel,Automatic,1,17.11,1968,174.33,5.0,29.4
2013,62162,Diesel,Manual,1,12.99,2494,100.0,7.0,9.97
2012,83000,Diesel,Automatic,1,11.74,2987,254.8,5.0,43.2
2015,58000,Diesel,Manual,1,24.4,1120,71.0,5.0,6.6
2011,62332,Petrol,Automatic,1,11.7,2354,177.6,5.0,7.07
2016,50867,Diesel,Manual,1,20.34,1498,103.2,5.0,9.54
2010,73000,Petrol,Manual,1,17.0,1197,80.0,5.0,3.3
2012,98008,Diesel,Manual,1,22.7,1582,126.24,5.0,7.5
2015,36000,Diesel,Manual,1,20.0,1399,68.05,5.0,5.94
2019,27339,Petrol,Manual,1,18.6,1197,81.83,5.0,7.52
2017,25000,Diesel,Manual,1,23.9,1582,126.2,5.0,10.38
2014,37000,Petrol,Manual,1,18.9,1197,82.0,5.0,4.2
2015,56000,Diesel,Automatic,1,14.16,1968,174.3,5.0,42.0
2015,27000,Petrol,Manual,1,17.5,1298,85.8,5.0,5.34
2012,37000,Petrol,Manual,1,18.5,1197,80.0,5.0,3.18
2017,10500,Diesel,Manual,1,25.32,1198,77.0,5.0,5.64
2014,49000,Diesel,Automatic,1,18.23,1582,126.2,5.0,10.68
2017,7000,Diesel,Manual,1,17.1,1956,170.0,5.0,20.94
2017,71256,Diesel,Manual,1,24.3,1248,88.5,5.0,11.5
2012,83184,Petrol,Manual,1,14.28,1798,138.03,5.0,7.46
2013,87284,Diesel,Manual,1,15.1,2179,140.0,7.0,9.36
2016,7000,Diesel,Automatic,1,20.68,1995,190.0,5.0,33.3
2015,29000,Diesel,Manual,2,22.54,1396,88.73,5.0,8.4
2017,33552,Diesel,Automatic,1,11.57,2987,254.79,5.0,77.84
2013,64000,Diesel,Manual,2,17.3,1998,163.7,5.0,7.8
2011,82000,Petrol,Manual,2,18.5,1197,80.0,5.0,3.24
2012,70000,Petrol,Manual,2,19.4,1198,86.8,5.0,3.0
2013,166194,Diesel,Manual,1,19.3,1461,84.8,7.0,4.68
2015,58000,Petrol,Manual,1,16.47,1198,73.9,5.0,4.74
2010,77000,Petrol,Manual,2,20.36,1197,78.9,5.0,2.52
2009,73204,Diesel,Automatic,3,18.1,1991,147.9,4.0,4.2
2007,70000,Petrol,Manual,2,19.81,1086,68.05,5.0,2.4
2014,79870,Diesel,Manual,1,20.77,1248,88.76,7.0,6.42
2013,90000,Diesel,Manual,1,25.8,1498,98.6,5.0,4.56
2016,17000,Petrol,Automatic,1,15.5,1595,122.0,5.0,20.7
2018,46493,Petrol,Manual,1,18.9,1197,81.86,5.0,6.64
2009,68000,Petrol,Manual,3,20.36,1197,78.9,5.0,2.34
2017,2000,Diesel,Manual,1,28.4,1248,74.0,5.0,9.84
1999,140000,Petrol,Manual,1,13.0,1343,90.0,5.0,1.08
2013,255000,Diesel,Manual,3,12.99,2494,100.6,7.0,7.8
2014,45535,Diesel,Automatic,1,23.8,1998,112.0,5.0,23.29
2016,39228,Petrol,Manual,1,15.7,1368,112.4,5.0,7.9
2011,57000,Petrol,Manual,2,14.49,1399,92.7,5.0,2.52
2008,85445,Petrol,Manual,2,19.81,1086,68.05,5.0,2.4
2015,54000,Diesel,Manual,1,24.4,1120,71.0,5.0,4.44
2014,53000,Petrol,Automatic,1,23.1,998,67.04,5.0,4.56
2014,60000,Petrol,Manual,1,20.36,1197,78.9,5.0,3.9
2015,65668,Diesel,Manual,1,19.87,1461,83.8,5.0,6.64
2011,100000,Diesel,Automatic,2,22.69,1995,190.0,5.0,13.08
2018,1800,Petrol,Manual,1,18.9,1197,82.0,5.0,6.12
2007,96000,Petrol,Manual,2,0.0,999,112.0,5.0,2.64
2009,44200,Petrol,Manual,2,18.0,995,62.0,5.0,1.92
2018,14000,Petrol,Manual,1,17.4,1497,117.3,5.0,13.5
2013,720000,Diesel,Manual,1,20.54,1598,103.6,5.0,7.08
2012,73000,Diesel,Automatic,1,11.5,2982,169.0,7.0,17.28
2011,68000,Petrol,Manual,1,17.0,1497,118.0,5.0,4.32
2017,19543,Diesel,Automatic,1,18.12,1995,190.0,5.0,48.6
2014,38000,Diesel,Automatic,2,14.16,1968,174.3,5.0,46.74
2014,32805,Diesel,Manual,1,23.2,1248,73.94,5.0,4.32
2016,44782,Diesel,Automatic,1,21.21,1498,103.2,5.0,8.54
2016,55700,Diesel,Manual,1,26.0,1498,98.6,5.0,9.02
2012,60000,Diesel,Automatic,2,15.2,1968,140.8,5.0,12.42
2014,56000,Petrol,Manual,1,15.0,1598,103.52,5.0,8.4
2011,60000,Diesel,Manual,1,11.5,2982,171.0,7.0,13.02
2010,78563,Diesel,Manual,1,16.52,1991,123.7,5.0,2.82
2014,34669,Petrol,Manual,1,15.1,1196,73.0,7.0,3.48
2017,17000,Petrol,Manual,1,20.73,1373,91.1,5.0,9.18
2016,66000,Diesel,Manual,1,28.09,1248,88.5,5.0,7.68
2014,102418,Diesel,Manual,1,12.99,2494,100.6,7.0,12.12
2014,48800,Petrol,Manual,1,19.1,1197,85.8,5.0,5.1
2019,10601,Diesel,Automatic,1,11.36,2755,171.5,7.0,23.58
2017,8200,Diesel,Manual,1,25.0,1396,69.0,5.0,5.28
2012,100000,Petrol,Manual,1,18.5,1197,82.85,5.0,3.9
2012,78000,Diesel,Manual,1,17.8,1399,68.0,5.0,3.36
2015,50000,Diesel,Manual,1,18.2,1248,73.74,8.0,5.16
2006,89327,Diesel,Manual,3,17.8,1399,68.0,5.0,1.86
2007,98000,Petrol,Manual,2,10.8,2354,152.0,5.0,5.64
2017,24700,Petrol,Manual,1,18.7,1199,88.7,5.0,8.48
2018,6000,Diesel,Automatic,1,11.0,2987,258.0,7.0,94.8
2018,9434,Petrol,Manual,1,18.9,1197,81.86,5.0,6.9
2012,29000,Petrol,Manual,1,18.5,1197,85.8,5.0,3.9
2017,22440,Diesel,Automatic,1,22.0,1498,108.495,5.0,10.67
2015,73070,Petrol,Manual,1,17.4,1497,117.3,5.0,7.08
2016,21771,Petrol,Manual,1,18.7,1199,88.7,5.0,5.94
2014,62000,Diesel,Manual,1,17.8,1248,75.0,5.0,4.5
2017,37024,Diesel,Automatic,1,17.01,1582,126.2,5.0,13.16
2014,60336,Diesel,Automatic,2,14.4,2967,241.4,5.0,29.93
2014,26008,Petrol,Manual,1,21.1,814,55.2,5.0,2.36
2010,90000,Diesel,Manual,2,20.0,1399,68.0,5.0,1.68
2018,35569,Petrol,Manual,1,17.0,1198,73.75,5.0,8.72
2013,40000,Diesel,Manual,1,21.64,1461,84.8,5.0,4.8
2015,45000,Petrol,Manual,1,18.7,1199,88.7,5.0,5.7
2015,42000,Petrol,Manual,1,17.0,1197,80.0,5.0,6.12
2012,46913,Diesel,Automatic,1,14.94,2967,241.4,5.0,19.33
2014,62000,Diesel,Automatic,1,11.18,2696,184.0,7.0,12.66
2017,15000,Diesel,Automatic,1,12.9,2755,174.5,7.0,36.0
2002,69000,Diesel,Manual,1,18.7,1896,66.0,5.0,1.92
2012,41367,Diesel,Automatic,1,15.8,2148,170.0,5.0,22.19
2018,15982,Petrol,Manual,1,20.73,1373,91.1,5.0,11.95
2013,99595,Diesel,Manual,2,22.9,1248,74.0,5.0,5.7
2002,63000,Diesel,Manual,3,13.1,2446,75.0,10.0,4.38
2012,49000,Diesel,Automatic,2,16.73,2495,218.0,5.0,18.6
2013,48272,Diesel,Manual,1,10.5,2835,116.9,6.0,14.18
2008,63000,Petrol,Manual,1,13.4,1794,125.0,5.0,2.46
2013,11734,Petrol,Manual,1,16.8,796,34.2,8.0,2.7
2014,62012,Diesel,Automatic,1,17.68,1968,174.33,5.0,24.14
2016,45449,Diesel,Manual,1,27.3,1498,98.6,5.0,8.98
