Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2013,43000,Diesel,Manual,1,16.0,2179,140,7.0,8400.0
2014,40000,Diesel,Automatic,1,13.0,2143,201.1,5.0,28800.000000000004
2010,125000,Diesel,Automatic,2,0.0,2179,115,5.0,13200.0
2016,51944,Diesel,Automatic,1,19.27,2143,170,5.0,39000.0
2015,46950,Diesel,Manual,1,21.27,1396,88.76,5.0,7740.000000000003
2015,23000,Diesel,Automatic,1,19.3,1968,141,5.0,18900.0
2014,54546,Petrol,Manual,1,17.0,1497,118,5.0,6600.0
2015,51535,Diesel,Automatic,1,12.55,2982,168.5,7.0,22836.0
2013,45000,Diesel,Automatic,1,17.32,1968,184,5.0,18300.0
2012,46004,Petrol,Manual,1,20.92,998,67.1,5.0,2880.0
2011,124000,Diesel,Manual,1,23.03,1396,69,5.0,2760.0
2014,77395,Diesel,Automatic,1,17.11,1968,174.33,5.0,17220.0
2018,10600,CNG,Manual,1,33.44,796,40.3,4.0,4200.0
2018,22974,Petrol,Automatic,1,18.0,1497,117.3,5.0,14364.0
2009,89000,Petrol,Manual,2,0.0,999,112,5.0,1920.0000000000005
2015,65012,Diesel,Manual,1,14.24,2755,174.5,7.0,22680.0
2017,17125,Petrol,Manual,1,18.9,1197,82,5.0,6480.0
2015,90413,Petrol,Manual,1,15.1,1196,73,7.0,3540.0
2013,37000,Petrol,Manual,1,16.47,1198,73.9,5.0,6120.0
2006,65000,Petrol,Manual,1,18.9,1061,67,5.0,1800.0000000000002
2011,66000,Petrol,Manual,1,17.0,1497,118,5.0,5880.0
2010,86000,Petrol,Manual,1,14.8,1799,130.2,5.0,3480.0000000000005
2005,98437,Petrol,Manual,1,13.0,1493,100,5.0,1380.0
2010,18000,Petrol,Manual,1,18.5,1197,80,5.0,2760.0
2018,35070,Diesel,Manual,1,24.0,1120,70,5.0,7188.0
2011,42000,Petrol,Automatic,3,14.4,1598,103.6,5.0,4080.0000000000005
2009,40000,Petrol,Manual,1,20.36,1197,78.9,5.0,2040.0000000000002
2009,43000,Petrol,Manual,1,17.0,1197,80,5.0,2388.0000000000005
2012,65000,Petrol,Manual,1,18.6,1199,79.4,5.0,3000.0
2013,74000,Diesel,Manual,1,22.07,1199,73.9,5.0,5820.0
2010,51192,Petrol,Manual,1,15.6,1196,70,5.0,3180.0
2014,14262,Petrol,Automatic,1,9.9,1984,207.8,2.0,32820.00000000001
2015,66339,Diesel,Manual,2,25.1,1498,98.6,5.0,8280.000000000002
2013,90200,Diesel,Manual,1,20.0,1399,68.05,5.0,4200.0
2015,57854,Diesel,Manual,1,12.99,2494,100.6,7.0,15000.0
2017,32000,Petrol,Automatic,1,19.12,1373,91.1,5.0,11040.0
2015,29631,Petrol,Automatic,1,18.9,1197,82,5.0,5880.0
2014,54173,Petrol,Manual,1,18.88,999,123.24,5.0,6659.999999999999
2014,50000,Petrol,Automatic,1,14.7,1798,177.6,5.0,16200.0
2010,145000,Diesel,Manual,1,20.4,1248,91.7,5.0,3120.0
2015,78000,Petrol,Manual,1,16.1,1298,88.2,5.0,5400.0
2013,65000,Diesel,Automatic,2,11.8,2993,180,7.0,40800.0
2012,120000,Diesel,Manual,1,12.8,2494,102,7.0,14400.000000000002
2015,14000,Diesel,Manual,1,28.4,1248,74,5.0,6300.000000000001
2014,57456,Diesel,Automatic,1,17.68,1968,174.33,5.0,25872.0
2012,44450,Diesel,Automatic,1,22.48,1995,190,5.0,29615.999999999996
2013,63777,Petrol,Manual,1,18.5,1197,82.9,5.0,4404.0
2016,31000,Diesel,Automatic,1,17.05,1995,190,5.0,35400.0
2012,60000,Petrol,Manual,1,17.6,1496,88.73,5.0,3720.0
2015,78008,Diesel,Manual,1,17.0,1405,70,5.0,3480.0000000000005
2014,33000,Diesel,Automatic,2,0.0,2987,165,5.0,51600.0
2009,27078,Petrol,Automatic,1,10.98,1984,114.4,4.0,19140.0
2011,57275,Diesel,Manual,1,19.7,1598,103.6,5.0,5400.0
2014,45000,Diesel,Manual,1,24.0,1120,70,5.0,4188.0
2014,57319,Diesel,Manual,1,25.2,1248,74,5.0,5100.0
2008,121097,Diesel,Manual,2,24.0,1396,88.76,5.0,2280.0
2011,89000,Diesel,Automatic,1,16.73,1995,218,5.0,19884.0
2012,72000,Petrol,Manual,1,17.0,1497,118,5.0,6900.0
2013,36000,Diesel,Automatic,2,16.55,1968,147.51,5.0,16800.0
2013,86000,Diesel,Manual,2,19.5,1248,75,5.0,3000.0
2002,85000,Petrol,Manual,1,13.0,1343,90,5.0,1440.0
2005,120000,Petrol,Manual,2,15.5,1242,112,5.0,1020.0000000000001
2013,37613,Diesel,Automatic,1,22.69,1995,190,5.0,16740.0
2007,100000,Petrol,Manual,1,16.6,1388,68,5.0,1920.0000000000005
2016,5240,Petrol,Automatic,1,21.9,624,37.48,4.0,4320.0
2018,20000,CNG,Manual,1,15.1,1196,73,5.0,5400.0
2019,16862,Petrol,Manual,1,20.89,1197,81.80,5.0,7271.999999999999
2013,59254,Petrol,Manual,2,17.5,1298,85.8,5.0,6348.000000000001
2014,60000,Diesel,Manual,1,22.7,1498,89.84,5.0,6900.0
2014,47674,Petrol,Manual,1,19.1,1197,85.8,5.0,6863.999999999998
2014,61517,Petrol,Automatic,1,16.95,1197,78.9,5.0,5268.0
2016,62946,Diesel,Manual,1,15.1,2179,140,7.0,13260.000000000004
2015,66823,Diesel,Manual,2,22.54,1396,88.73,5.0,5796.0
2013,79494,CNG,Manual,1,33.54,998,67.04,5.0,3552.0
2012,107000,Diesel,Manual,2,21.27,1396,88.76,5.0,5400.0
2011,55000,Diesel,Automatic,2,16.46,2993,258,5.0,23400.0
2017,24000,Petrol,Automatic,1,14.3,1598,103.52,5.0,10500.0
2016,20002,Diesel,Automatic,1,14.75,2967,245,7.0,80400.0
2016,54317,Petrol,Manual,1,17.4,1497,117.3,5.0,10080.0
2016,10200,Petrol,Manual,1,19.1,1197,82,5.0,5988.0
2016,24337,Diesel,Manual,1,26.0,1498,98.6,5.0,9816.0
2012,79000,Petrol,Manual,1,18.4,1198,86.8,5.0,3480.0000000000005
2015,40500,Diesel,Manual,1,28.09,1248,88.5,5.0,8520.0
2016,23000,Diesel,Manual,1,26.59,1248,74,5.0,8460.0
2015,63050,Petrol,Automatic,1,11.1,2354,158.8,5.0,21000.0
2008,78000,Petrol,Automatic,2,14.53,1794,138.1,5.0,4092.0
2005,70000,Petrol,Manual,1,0.0,1590,112,5.0,1560.0
2012,66245,Petrol,Manual,1,17.0,1497,118,5.0,6816.0
2007,74112,Diesel,Manual,1,12.05,2179,120,9.0,4920.0
2011,87670,Petrol,Manual,1,13.4,1798,157.8,5.0,4800.0
2015,10000,Diesel,Automatic,1,18.88,1995,184,5.0,36000.0
2007,62493,Petrol,Manual,1,15.0,1586,104.68,5.0,2160.0
2015,44620,Petrol,Manual,1,20.73,1373,91.1,5.0,8316.0
2012,66538,Diesel,Automatic,1,10.2,4367,308,7.0,84000.0
2013,60000,Diesel,Manual,1,12.99,2494,100,7.0,9480.0
2011,20842,Petrol,Manual,1,0.0,1086,62,5.0,3335.9999999999995
2014,110000,Diesel,Automatic,1,13.01,2199,194.3,7.0,17280.0
2011,45000,Petrol,Automatic,2,11.74,1796,186,5.0,16200.0
2014,40000,CNG,Manual,2,26.6,998,58.16,5.0,3779.9999999999995
2012,49008,Petrol,Manual,1,19.7,796,46.3,5.0,3456.0
2016,31000,Petrol,Manual,1,24.7,796,47.3,5.0,2580.0
2013,8000,Petrol,Manual,1,16.95,1498,97.7,5.0,4500.0
2019,171,Petrol,Manual,1,24.7,796,47.3,5.0,4320.0
2018,2100,Petrol,Manual,1,24.07,998,67.1,5.0,4320.0
2018,20667,Petrol,Automatic,1,18.9,1197,81.86,5.0,9060.0
2015,50000,Diesel,Manual,1,24.2,1498,98.6,7.0,5639.999999999999
2010,100030,Diesel,Manual,2,18.8,1248,90,5.0,1920.0000000000005
2011,75372,Diesel,Manual,1,16.52,1991,123.7,5.0,4008.0000000000005
2016,60475,Petrol,Automatic,1,18.0,1497,117.3,5.0,10920.0
2019,18453,Petrol,Manual,1,18.9,1197,81.86,5.0,7403.999999999999
2008,96578,Diesel,Manual,1,22.0,1582,126.2,5.0,3000.0
2016,31001,Petrol,Manual,1,18.44,1198,75,5.0,3600.0000000000005
2012,65900,Diesel,Manual,1,22.32,1582,126.32,5.0,6900.0
2017,26246,Petrol,Manual,1,15.29,1591,121.3,5.0,12900.0
2013,62700,Petrol,Manual,2,20.51,998,67.04,5.0,3420.0
2008,90000,Petrol,Automatic,1,10.2,2354,180,5.0,7800.0
2016,36000,Petrol,Automatic,1,16.8,1497,118,5.0,11340.0
2016,46000,Diesel,Manual,1,27.39,1248,74,5.0,8100.0
2017,73003,Diesel,Manual,1,26.0,1498,98.6,5.0,9300.0
2014,46566,Diesel,Manual,1,22.54,1396,88.76,5.0,5280.0
2015,41493,Diesel,Automatic,1,13.0,2987,265,5.0,50400.00000000001
2014,103788,Diesel,Manual,1,19.01,1461,108.5,5.0,6804.0
2016,45000,Diesel,Automatic,1,19.6,1461,108.45,5.0,13800.0
2009,120000,Petrol,Manual,1,18.9,998,67.1,5.0,2028.0
2009,97359,Diesel,Manual,2,17.1,1493,110,5.0,2160.0
2016,62000,Petrol,Manual,1,18.5,1197,85.80,5.0,3840.000000000001
2019,18373,Diesel,Automatic,1,22.48,1995,187.74,5.0,55032.00000000001
2016,60453,Petrol,Manual,1,16.47,1198,74,5.0,6120.0
2013,37000,Diesel,Manual,1,17.8,1248,112,5.0,5820.0
2010,69009,Petrol,Manual,2,15.6,1196,70,5.0,2880.0
2013,30000,Diesel,Automatic,1,18.88,1995,184,5.0,26400.0
2012,70707,Diesel,Manual,1,22.32,1582,126.32,5.0,5136.0
2015,64677,Diesel,Manual,1,20.45,1461,83.8,5.0,6804.0
2018,3000,Petrol,Automatic,1,18.9,1197,81.86,5.0,7440.0
2013,49000,Diesel,Automatic,2,17.05,1995,184,5.0,17388.0
2010,71000,Diesel,Manual,1,21.1,1248,73.9,5.0,3600.0000000000005
2010,52000,Petrol,Manual,2,19.81,1086,68.05,5.0,2700.0
2016,35659,Diesel,Automatic,1,15.97,2993,258,7.0,52536.0
2019,5377,Petrol,Manual,1,16.8,1497,116.3,5.0,13739.999999999996
2014,65000,Diesel,Automatic,1,11.18,2696,184,7.0,12600.000000000002
2015,92708,Diesel,Manual,1,22.7,1498,89.84,5.0,8976.0
2010,48105,Petrol,Manual,1,19.7,796,46.3,5.0,3720.0
2011,46759,Petrol,Manual,1,16.47,1198,74,5.0,3060.0
2013,62000,Diesel,Manual,1,22.07,1199,73.9,5.0,4200.0
2012,35175,Diesel,Manual,1,22.07,1199,73.9,5.0,3108.0
2013,70000,Diesel,Manual,1,20.77,1248,88.8,7.0,6540.0
2017,30000,Diesel,Manual,1,22.77,1498,98.59,5.0,7200.000000000001
2016,66618,Diesel,Automatic,1,11.36,2755,171.5,7.0,18588.0
2010,69300,Petrol,Automatic,2,10.8,2497,150,5.0,15000.0
2017,148000,Diesel,Manual,1,23.4,1248,74,5.0,5700.0
2017,22000,Petrol,Manual,1,18.88,999,123.24,5.0,9419.999999999998
2013,75000,Diesel,Manual,1,16.8,1493,110,5.0,7200.000000000001
2016,43706,Petrol,Manual,1,17.57,1193,88.7,5.0,4800.0
2011,42000,Diesel,Automatic,1,14.4,2967,241.4,5.0,34500.00000000001
2012,65000,Diesel,Manual,1,22.3,1248,74,5.0,3000.0
2015,76128,Diesel,Manual,1,26.59,1248,74,5.0,6600.0
2010,39852,Petrol,Manual,1,16.0,1368,90,5.0,1907.9999999999998
2017,18673,Petrol,Manual,1,18.6,1197,81.83,5.0,7464.0
2016,11583,Petrol,Manual,1,21.1,814,55.2,5.0,3300.0
2007,82000,Petrol,Manual,2,0.0,1086,112,5.0,1620.0
2017,50000,Diesel,Automatic,1,17.9,2143,136,5.0,30000.0
2014,77000,Petrol,Manual,1,23.1,998,67.04,5.0,3360.0
2014,54890,Petrol,Manual,2,17.8,1199,76.8,5.0,2940.0
2016,21000,Petrol,Automatic,1,19.0,1199,88.7,5.0,7620.0
2009,58557,Diesel,Automatic,3,16.07,1995,181,5.0,9600.0
2014,70000,Diesel,Manual,1,19.01,1461,108.45,5.0,9900.0
2017,16000,Petrol,Automatic,1,17.01,1499,110.4,5.0,7140.0
2018,8899,Diesel,Manual,1,13.68,2393,147.8,7.0,23904.000000000004
2016,83629,Diesel,Manual,1,25.44,936,56.3,5.0,3779.9999999999995
2014,35059,Petrol,Automatic,1,17.21,1798,189,4.0,6900.0
2018,30552,Diesel,Automatic,1,10.91,3198,197.2,7.0,38928.0
2016,44875,Diesel,Automatic,2,22.32,1582,126.32,5.0,9612.0
2017,25095,Petrol,Manual,1,18.16,1196,86.8,5.0,7776.000000000001
2007,59000,Petrol,Manual,1,16.1,796,37,4.0,900.0000000000001
2014,36000,Diesel,Manual,1,26.0,1498,98.6,5.0,6000.0
2012,37000,Diesel,Manual,1,16.0,2179,140,7.0,9300.0
2010,90000,Diesel,Manual,1,20.0,1399,68,5.0,3120.0
2018,17000,Petrol,Manual,1,17.0,1497,121.36,5.0,11040.0
2015,42575,Petrol,Manual,1,18.6,1197,81.83,5.0,6060.0
2012,131000,Diesel,Manual,1,12.99,2494,100,7.0,11520.0
2013,74000,Diesel,Manual,1,20.46,1461,83.8,5.0,6600.0
2013,47234,Diesel,Manual,1,12.99,2494,100.6,8.0,11220.0
2009,231673,Petrol,Manual,1,17.0,1497,118,5.0,3120.0
2016,10000,Petrol,Manual,1,24.07,998,67.1,5.0,4200.0
2016,49389,Petrol,Manual,1,19.49,1198,67.04,5.0,5112.0
2016,12000,Petrol,Automatic,2,23.1,998,67.04,5.0,5100.0
2010,65000,Petrol,Manual,2,11.7,1796,178,5.0,14100.000000000004
2013,177000,Diesel,Manual,1,23.5,1498,88.7,5.0,4200.0
2015,89000,Petrol,Manual,1,17.01,1591,121.3,5.0,9000.0
2009,72000,Petrol,Automatic,3,15.0,1396,100,5.0,3900.0
2012,49000,Petrol,Manual,1,17.5,1298,85.8,5.0,5880.0
2014,51355,Diesel,Automatic,1,14.84,2143,170,5.0,32400.0
2017,13460,Petrol,Manual,1,18.6,1197,81.86,5.0,10692.0
2014,35642,Petrol,Automatic,1,17.01,1591,121.4,5.0,8028.000000000001
2014,52895,Diesel,Manual,1,17.3,1998,163.7,5.0,7223.999999999999
2010,93000,Petrol,Manual,1,14.28,1798,138.03,5.0,5400.0
2011,70000,Petrol,Manual,1,19.0,998,66.1,5.0,2400.0
2012,32048,Diesel,Manual,1,23.08,1461,63.1,5.0,2880.0
2013,4700,Petrol,Manual,1,25.4,624,37.48,4.0,1440.0
2014,71800,Diesel,Manual,1,23.4,1248,74,5.0,3480.0000000000005
2016,45000,Diesel,Automatic,1,17.32,1968,184,5.0,32400.0
2016,15388,Diesel,Manual,1,25.8,1498,98.6,5.0,9000.0
2004,98798,Petrol,Manual,1,14.7,1599,104,5.0,1800.0000000000002
2016,43000,Diesel,Automatic,1,14.16,1968,174.3,5.0,47399.99999999999
2012,85112,Diesel,Manual,1,23.2,1248,73.94,5.0,4068.0
2018,37804,Diesel,Manual,1,15.4,2179,120,7.0,14880.0
2014,45000,Diesel,Manual,1,28.09,1248,88.5,5.0,8219.999999999998
2011,116000,Diesel,Manual,2,21.43,1364,138,5.0,6900.0
2015,100073,Diesel,Manual,2,25.0,1396,69,5.0,2400.0
2006,165000,Petrol,Manual,1,16.1,796,37,4.0,1080.0
2015,22000,Petrol,Manual,1,16.47,1198,74,5.0,4560.0
2017,9500,Petrol,Automatic,1,14.62,1999,149.92,5.0,19620.0
2012,152000,Diesel,Automatic,1,11.5,2982,169,7.0,19800.0
2019,17705,Petrol,Manual,1,21.4,1197,83.1,5.0,10440.0
2016,12000,Petrol,Manual,1,21.4,1197,83.1,5.0,7320.0
2013,51000,Diesel,Automatic,1,23.8,1998,112,5.0,26328.0
2009,42000,Diesel,Automatic,2,13.0,2987,210,5.0,26400.0
2015,51000,Petrol,Manual,1,20.92,998,67.1,5.0,3180.0
2017,42527,Petrol,Manual,1,20.4,1197,81.80,5.0,6323.999999999998
2014,45000,Diesel,Manual,1,22.1,1248,74,5.0,2976.0
2011,70000,Diesel,Manual,1,12.8,2494,102,8.0,7200.000000000001
2009,92000,Diesel,Manual,1,11.5,2982,171,7.0,10680.0
2012,57156,Diesel,Automatic,2,18.88,1995,184,5.0,21600.0
2016,53211,Petrol,Manual,1,16.8,1395,138.02,5.0,13967.999999999998
2019,80000,Diesel,Manual,1,11.5,2982,171,7.0,10788.0
2009,74000,Diesel,Automatic,1,15.5,1896,105,5.0,6300.000000000001
2011,37000,Diesel,Manual,1,23.0,1396,90,5.0,3540.0
2013,64000,Diesel,Manual,2,21.02,1248,88.76,5.0,3180.0
2013,57197,Petrol,Manual,1,15.04,1598,103.6,5.0,4800.0
2016,55000,Diesel,Automatic,1,17.6,1582,126.2,5.0,15000.0
2014,33000,Petrol,Manual,1,21.1,1197,85.80,5.0,3900.0
2008,70000,Petrol,Manual,1,13.1,1997,141.1,5.0,4800.0
2012,75000,Diesel,Manual,2,15.1,2179,140,7.0,7500.0
2016,58095,Diesel,Manual,1,21.66,1498,108.62,5.0,6960.000000000001
2015,7445,Petrol,Manual,1,17.57,1193,88.7,5.0,6000.0
2016,17652,Diesel,Automatic,1,12.9,2993,270.88,5.0,70475.99999999999
2018,28321,Petrol,Automatic,1,14.28,1798,138.03,5.0,20987.999999999996
2011,69000,Petrol,Manual,2,19.0,998,66.1,5.0,2340.0
2007,80000,Petrol,Automatic,1,11.1,2354,142,5.0,3600.0000000000005
2014,42365,Petrol,Manual,1,17.0,1197,80,5.0,6600.0
2013,123000,Diesel,Automatic,1,12.55,2982,168.5,7.0,19800.0
2011,40000,Petrol,Automatic,2,11.74,1796,186,5.0,17400.000000000004
2016,30112,Diesel,Manual,1,27.39,1248,74,5.0,9348.0
2017,43775,Diesel,Manual,1,20.77,1248,88.76,7.0,9924.0
2019,26013,Diesel,Automatic,1,12.65,2993,255,5.0,116484.00000000001
2012,56000,Petrol,Manual,1,12.9,1598,102.5,5.0,2580.0
2008,95000,Petrol,Automatic,2,12.9,1799,130,5.0,3600.0000000000005
2014,41089,Diesel,Automatic,1,16.09,1995,184,5.0,34548.0
2011,41988,Diesel,Automatic,1,20.0,1968,138.1,5.0,6540.0
2013,72486,Diesel,Manual,1,23.4,1248,74,5.0,4740.0
2013,92000,Diesel,Automatic,1,23.3,1984,150,5.0,19200.0
2013,40000,Petrol,Manual,1,17.5,1298,85.8,5.0,5100.0
2014,56000,Diesel,Automatic,1,12.7,2179,187.7,5.0,41400.0
2008,125000,Petrol,Automatic,3,11.7,2354,177.6,5.0,3120.0
2017,29219,Diesel,Manual,1,12.99,2494,100.6,8.0,16176.0
2018,39927,Diesel,Manual,1,12.55,2982,168.5,7.0,38520.0
2018,38593,Petrol,Manual,1,18.7,1199,88.7,5.0,7403.999999999999
2015,32000,Petrol,Manual,1,17.0,1497,118,5.0,6600.0
2017,28226,Diesel,Automatic,1,28.4,1248,73.75,5.0,10980.0
2014,95000,Diesel,Manual,1,21.64,1461,84.8,5.0,5400.0
2014,194000,Diesel,Manual,1,12.99,2494,100.6,8.0,12600.000000000002
2016,14821,Petrol,Manual,1,19.4,1198,86.8,5.0,6443.999999999998
2012,52000,Petrol,Manual,1,15.04,1598,103.6,5.0,6540.0
2016,33000,Diesel,Manual,1,16.0,2179,140,7.0,11100.0
2016,29200,Diesel,Manual,1,23.0,1498,98.96,5.0,9240.000000000002
2012,99754,Diesel,Manual,1,17.72,1968,108.49,5.0,9588.0
2012,49000,Petrol,Manual,1,20.36,1197,78.9,5.0,3600.0000000000005
2005,299322,Diesel,Manual,1,12.8,2494,102,8.0,4800.0
2018,38310,Diesel,Manual,1,20.65,1248,88.7,5.0,8028.000000000001
2014,56000,Diesel,Manual,1,22.9,1248,74,5.0,5100.0
2017,31300,Diesel,Automatic,1,21.72,1498,108.4,5.0,12600.000000000002
2019,11241,Diesel,Manual,1,13.68,2393,147.8,8.0,27060.0
2014,48000,Petrol,Manual,2,17.01,1591,121.3,5.0,6240.0
2019,23882,Petrol,Manual,1,17.4,1497,117.3,5.0,14243.999999999998
2014,65000,Diesel,Manual,1,26.0,1498,98.6,5.0,8388.000000000002
2011,50000,Diesel,Manual,1,20.54,1598,103.6,5.0,6000.0
2014,25000,Diesel,Automatic,1,12.19,2967,236,5.0,52800.0
2015,21000,Petrol,Manual,1,22.74,796,47.3,5.0,3348.0000000000005
2012,148000,Diesel,Manual,2,21.12,1248,88.8,5.0,3480.0000000000005
2016,68000,Petrol,Manual,1,15.29,1591,121.3,5.0,11820.0
2014,52000,Diesel,Automatic,1,12.0,2987,224,7.0,58799.99999999999
2016,19000,Diesel,Manual,1,16.55,2498,105,6.0,11100.0
2011,74000,Diesel,Manual,2,22.32,1582,126.3,5.0,4500.0
2017,30279,Diesel,Manual,1,26.1,1498,99,5.0,8748.0
2016,20000,Diesel,Automatic,1,20.7,1496,113.98,4.0,28200.000000000007
2013,34834,Petrol,Manual,1,14.0,796,35,5.0,3120.0
2015,90000,Diesel,Manual,2,21.03,1461,65,5.0,3720.0
2016,38730,Diesel,Automatic,1,14.21,2143,203,5.0,35976.0
2016,57390,Diesel,Manual,1,19.01,1461,108.45,5.0,8076.000000000002
2016,100000,Diesel,Manual,1,23.4,1248,74,5.0,4200.0
2011,50000,Petrol,Manual,1,16.47,1198,73.9,5.0,2819.9999999999995
2017,64961,Diesel,Manual,1,16.0,2179,140,7.0,19356.0
2014,72465,Petrol,Manual,1,16.47,1198,74,5.0,7080.0
2012,68776,Petrol,Manual,1,21.1,1197,85.80,5.0,4680.0
2005,150000,Petrol,Manual,1,14.7,1598,112,5.0,1800.0000000000002
2012,68000,Diesel,Manual,1,12.8,2494,102,7.0,8340.000000000002
2015,33000,Diesel,Manual,1,26.0,1498,98.6,5.0,8400.0
2017,22389,Petrol,Manual,1,17.0,1198,73.75,5.0,8676.0
2012,90000,Diesel,Manual,1,21.5,1248,88.8,5.0,4572.0
2012,42000,Petrol,Manual,3,18.6,1197,85.8,5.0,5400.0
2017,38767,Diesel,Manual,1,19.67,1582,126.2,5.0,15119.999999999998
2015,21000,Diesel,Automatic,1,12.07,2967,241.4,7.0,57600.00000000001
2010,59136,Petrol,Manual,1,19.7,796,46.3,5.0,3552.0
2014,36000,Diesel,Manual,1,25.8,1498,98.6,5.0,3900.0
2011,95000,Diesel,Automatic,2,18.33,1968,167.7,5.0,10200.0
2013,51000,Diesel,Automatic,1,19.5,1582,126.24,5.0,10500.0
2011,36411,Petrol,Manual,1,18.9,998,67.1,5.0,3696.0
2017,40000,Diesel,Automatic,1,12.81,1999,148.31,7.0,49800.0
2016,27300,Petrol,Manual,1,17.8,1497,117.3,5.0,8400.0
2011,29813,Petrol,Automatic,2,14.74,1991,181.03,5.0,13800.0
2011,71000,Petrol,Manual,1,20.51,998,67.04,5.0,3120.0
2014,32000,Diesel,Manual,1,22.32,1582,126.3,5.0,5160.0
2017,19234,CNG,Manual,1,17.5,1373,80.46,7.0,10020.0
2017,50510,Diesel,Automatic,1,17.06,1968,141,5.0,29880.0
2011,102000,Diesel,Automatic,1,15.06,1995,177,5.0,16499.999999999996
2014,42277,Diesel,Manual,1,24.0,1186,73.97,5.0,4620.000000000001
2014,46000,Diesel,Automatic,1,13.0,2143,201.1,5.0,27900.0
2012,35000,Diesel,Manual,1,13.6,2523,112,7.0,8400.0
2015,50000,Petrol,Manual,1,18.9,1197,82,5.0,6900.0
2008,62000,Petrol,Manual,2,20.36,1197,78.9,5.0,1980.0
2012,78000,Diesel,Manual,1,19.33,1968,138.1,5.0,7800.0
2011,79000,Diesel,Manual,1,17.67,1968,138.08,5.0,9000.0
2019,6773,Diesel,Automatic,1,14.75,2967,245,7.0,87528.0
2010,135000,Diesel,Manual,2,11.5,2982,171,7.0,13200.0
2013,36716,Petrol,Manual,1,18.9,1061,67,5.0,3624.0
2013,65060,Petrol,Manual,1,21.1,814,55.2,5.0,3984.0
2013,33000,Petrol,Manual,1,19.4,1198,86.8,5.0,3888.0000000000005
2015,11110,Petrol,Manual,1,22.74,796,47.3,5.0,2819.9999999999995
2013,63000,Diesel,Manual,1,15.96,2523,62.1,7.0,6600.0
2015,27030,Petrol,Manual,1,17.8,1497,117.3,5.0,8100.0
2015,19600,Petrol,Manual,1,15.0,1598,103.52,5.0,7380.0
2016,27755,Petrol,Manual,1,22.0,1197,81.80,5.0,6540.0
2013,20000,Petrol,Manual,2,21.1,814,55.2,5.0,2760.0
2015,24782,Petrol,Manual,1,20.85,1197,83.14,5.0,7452.0
2014,47303,Petrol,Automatic,1,19.34,1198,76,5.0,6252.0
2008,71000,Petrol,Automatic,1,8.3,4134,250,7.0,14387.999999999998
2010,135000,Diesel,Manual,1,17.8,1248,75,5.0,3720.0
2017,1000,Diesel,Manual,1,13.49,2179,138.03,5.0,9000.0
2016,29000,Diesel,Manual,1,20.14,1498,88.8,5.0,4800.0
2016,36367,Petrol,Manual,1,17.8,1497,117.3,5.0,9276.0
2015,38000,Petrol,Manual,1,17.4,1497,117.3,5.0,9360.0
2011,83969,Petrol,Manual,1,16.1,796,37,4.0,1560.0
2014,82621,Diesel,Manual,1,20.14,1498,88.8,5.0,5304.0
2009,89000,Diesel,Automatic,1,12.5,1991,147.9,7.0,4800.0
2016,54000,Diesel,Manual,1,16.0,2179,140,7.0,15600.0
2015,61691,Diesel,Manual,1,25.8,1498,98.6,5.0,6456.000000000001
2011,32200,Petrol,Manual,2,17.0,1197,80,5.0,3900.0
2016,68630,Petrol,Automatic,1,20.51,998,67,5.0,4644.0
2014,61000,Diesel,Automatic,2,16.96,1968,138.03,5.0,9900.0
2018,32644,Petrol,Manual,1,20.73,1373,91.1,5.0,11136.0
2012,85000,Diesel,Automatic,1,11.79,2179,120,7.0,7500.0
2008,75000,Petrol,Manual,2,15.26,1150,74.9,5.0,1380.0
2016,40347,Petrol,Manual,1,20.73,1373,91.2,5.0,9360.0
2012,60788,Diesel,Manual,1,23.0,1396,90,5.0,5400.0
2018,18664,Petrol,Manual,1,18.7,1199,88.7,5.0,9072.0
2017,57847,Diesel,Manual,1,16.0,2179,140,7.0,19295.999999999996
2012,52237,Petrol,Manual,1,17.0,1197,80,5.0,5400.0
2012,128000,Diesel,Manual,1,22.32,1582,126.32,5.0,6000.0
2011,54000,Petrol,Manual,1,19.81,1086,68.05,5.0,2640.0
2014,49800,Petrol,Automatic,1,23.1,998,67.04,5.0,4800.0
2012,98000,Diesel,Manual,1,20.86,1199,73.9,5.0,3011.9999999999995
2015,60095,Diesel,Manual,1,25.2,1248,74,5.0,5700.0
2008,68000,Petrol,Manual,2,16.0,1086,66.7,5.0,2400.0
2010,81402,Petrol,Manual,2,20.36,1197,78.9,5.0,2520.0
2013,38000,Petrol,Automatic,1,16.5,1499,110,5.0,7500.0
2011,92239,Diesel,Automatic,2,11.5,2987,210,5.0,12720.0
2017,49224,Diesel,Manual,1,25.2,1248,74,5.0,7200.000000000001
2004,12000,Petrol,Manual,2,16.1,796,37,4.0,540.0
2010,54898,Petrol,Manual,3,16.1,1298,88.2,5.0,3000.0
2018,2500,Petrol,Manual,1,15.29,1591,121.3,5.0,15300.000000000002
2017,32838,Diesel,Automatic,1,17.05,1995,190,5.0,36347.99999999999
2006,27076,Petrol,Manual,1,13.8,1299,70,5.0,1920.0000000000005
2017,75445,Diesel,Manual,1,22.7,1498,89.84,5.0,9048.0
2015,46601,Petrol,Manual,1,20.73,1373,91.1,5.0,8208.0
